N,P,K,temperature,humidity,ph,rainfall,label,land_type
8,45,18,27.93034941,85.42058715,7.011030515,43.25095608,mungbean,plain
98,18,27,27.56088634,68.49299897,6.516312148,167.4358075,coffee,plain
71,54,16,22.61359953,63.69070564,5.749914421,87.75953857,maize,Hilly
20,60,25,27.3254209,69.09047809,6.726469088,61.19250859,blackgram,plain
35,18,26,31.99490489,50.84881347,5.279388967,97.38741498,mango,Hilly
114,27,48,27.82054812,93.03555162,6.528404378,26.32405487,muskmelon,Hilly
26,73,21,31.33170829,57.97429171,4.946263888,161.7820226,pigeonpeas,plain
11,61,21,18.62328774,23.02410338,5.532100554,135.3378033,kidneybeans,Hilly
40,49,47,42.93368602,91.1756748,6.501521192,246.3613268,papaya,plain
71,54,35,26.63952463,70.95705996,7.311077075,199.3355744,jute,Hilly
26,80,18,19.32509638,23.3334788,5.581021521,104.7783947,kidneybeans,plain
126,50,19,24.69457084,81.7358876,6.628722836,78.58494391,cotton,plain
95,38,22,19.84939404,61.24500053,5.730617109,100.7689246,maize,Hilly
11,41,19,26.85911286,41.81420849,5.131779302,44.13827124,mothbeans,plain
28,23,28,30.01821337,50.0983181,5.676032581,96.08745082,mango,plain
84,38,43,26.57421679,73.81994896,7.26158085,159.3223075,jute,plain
36,58,25,28.66024187,59.3189118,8.399135958,36.92629678,mothbeans,plain
85,21,47,29.87331077,90.60932469,6.186770318,24.69720481,muskmelon,Hilly
108,35,25,23.98143338,61.10935084,6.971963169,161.5279095,coffee,plain
63,50,52,28.64555584,93.22642604,6.751747609,115.8163936,papaya,plain
35,57,83,19.48316794,17.44534641,7.476800943,80.4986291,chickpea,plain
29,144,204,22.43324518,92.48667725,5.800448951,119.1025189,apple,Hilly
28,58,25,27.4818649,62.04814951,6.861640036,37.81123974,lentil,Hilly
37,18,39,24.1469628,94.5110662,6.424670614,110.2316633,pomegranate,Hilly
34,38,31,35.37775595,45.58110023,6.454045329,97.41586402,mango,plain
3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,grapes,plain
27,59,22,21.81167649,23.20591245,5.794158504,130.0608093,kidneybeans,plain
60,58,51,42.07213781,92.92203105,6.840802254,165.7412972,papaya,Hilly
28,7,9,34.5917846,92.13229786,6.730757538,115.5650287,orange,Hilly
4,20,41,24.26601316,93.7974061,6.537042717,104.5375109,pomegranate,plain
8,28,37,23.88404783,86.20613842,6.082571701,108.3121789,pomegranate,Hilly
101,33,33,26.97251562,62.0183627,6.908671379,142.8610793,coffee,Hilly
98,79,50,25.34119774,84.47321314,6.435917308,91.06493353,banana,plain
42,53,48,23.11407669,94.31994776,6.758479569,231.5153161,papaya,Hilly
26,121,201,22.19109412,90.02575116,6.162034371,112.3126628,apple,Hilly
12,8,10,16.14820285,91.4448027,7.995848977,107.4287664,orange,plain
31,58,15,28.31886863,60.19461399,6.167855382,45.36521251,lentil,Hilly
95,75,50,28.08166093,75.26429821,5.623615687,118.2761894,banana,plain
32,41,16,28.63618921,61.39451307,7.702287236,68.54877876,mothbeans,plain
24,6,32,28.11321494,90.01734526,6.387067562,172.4813641,coconut,plain
119,19,55,25.18780042,83.44621709,6.818261383,46.87420883,watermelon,plain
7,15,32,25.03512351,95.89739958,6.182232762,174.796583,coconut,Hilly
25,48,21,28.438097,83.48991368,6.267684328,52.55469976,mungbean,Hilly
23,45,23,28.77653519,86.69133979,6.983130466,56.12443206,mungbean,Hilly
33,31,34,31.32995611,50.22287593,5.421265283,89.78216168,mango,Hilly
38,24,33,28.28905147,97.00396405,5.973853124,142.9403233,coconut,Hilly
0,26,31,25.0707247,95.02156793,5.547933273,192.9036306,coconut,plain
63,58,47,26.83054058,90.75379971,6.864143752,144.6656444,papaya,plain
20,142,196,10.89875873,80.01639435,6.207600783,68.69420397,grapes,plain
80,43,16,23.55882094,71.59351368,6.657964753,66.71995467,maize,Hilly
83,38,35,25.70822684,52.88667115,7.18915558,136.7325092,coffee,plain
28,70,21,25.39038396,60.4989659,7.437373666,39.18374505,lentil,plain
24,42,23,28.22471276,82.35916228,6.428054409,44.01206619,mungbean,plain
4,136,204,29.93707596,81.77713468,5.898944282,65.52279323,grapes,plain
61,51,51,39.30050027,94.16193416,6.574677594,120.9512466,papaya,Hilly
17,18,43,24.4880844,90.83687246,5.843005428,103.1969341,pomegranate,Hilly
37,5,34,25.79490531,93.84150618,5.779032666,152.4238712,coconut,plain
26,18,30,32.06097197,51.08494181,6.336234624,96.59816497,mango,Hilly
31,6,26,29.12859129,91.30924833,5.741367375,157.2388553,coconut,Hilly
16,65,16,18.13027797,62.45851612,6.078724107,50.6128521,lentil,Hilly
115,17,55,27.57826922,94.11878202,6.776533055,28.08253201,muskmelon,plain
19,65,25,18.09551014,18.29318436,5.625096446,144.7902323,kidneybeans,Hilly
95,7,45,27.30008597,90.80015308,6.031665834,25.09484511,muskmelon,plain
32,68,52,32.68067385,92.61715632,6.800321319,248.8592986,papaya,Hilly
9,21,32,32.26935342,53.56092806,5.870116071,95.94035356,mango,Hilly
5,8,5,11.03367937,92.22706805,6.562594972,112.7715925,orange,plain
48,61,21,30.28496619,61.69295127,6.628264883,65.62859526,blackgram,Hilly
3,18,31,31.65333432,48.20662669,6.392313973,91.09745581,mango,plain
40,58,15,29.46416042,87.60890009,6.978400282,43.15411472,mungbean,plain
74,58,18,20.03728219,56.35606753,6.727303282,109.024141,maize,plain
31,30,29,26.58580443,90.98617591,5.558807063,178.8116076,coconut,Hilly
107,71,55,29.42017919,83.96754496,6.088064451,117.229079,banana,Hilly
92,75,45,29.01207743,77.95192527,5.674403359,90.43495443,banana,Hilly
109,21,55,24.9004602,89.73524177,6.770278088,57.44942094,watermelon,plain
31,75,18,15.46789263,21.43780702,5.824208309,88.88796102,kidneybeans,plain
99,73,53,26.29039046,81.06003778,5.871702211,118.6730366,banana,plain
132,52,19,24.16402322,76.7433897,6.436691764,61.94626051,cotton,Hilly
52,65,20,32.81705216,66.15665137,6.814301033,68.83924882,blackgram,plain
37,38,32,31.85744939,45.53106268,5.417340525,91.55845821,mango,Hilly
34,66,17,18.81097271,21.27833035,5.889614577,125.084915,kidneybeans,Hilly
35,63,76,17.81564548,17.60756635,7.714153038,90.82097601,chickpea,plain
42,74,83,19.2582557,14.2804191,7.545258424,65.78042032,chickpea,plain
63,42,21,23.26237612,72.33125523,5.798423908,67.10225139,maize,plain
22,55,16,23.7937153,68.03209183,6.516317561,49.73922097,lentil,plain
18,19,27,27.75518664,52.34605806,4.772385986,94.11213345,mango,Hilly
35,125,204,19.6491772,80.15215777,6.107741788,73.69529586,grapes,Hilly
31,75,18,15.46789263,21.43780702,5.824208309,88.88796102,kidneybeans,Hilly
102,25,50,28.20480805,92.91440379,6.099662369,20.36001144,muskmelon,Hilly
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,mango,Hilly
3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,grapes,Hilly
67,55,44,26.284017,75.14640198,7.251847296,182.2685447,jute,plain
16,18,26,28.43647052,91.81320717,5.568365926,145.5414413,coconut,plain
10,79,18,21.0643684,55.46985938,5.624731338,184.6226709,pigeonpeas,plain
7,56,18,18.31357543,24.32991649,5.698371311,76.14153904,kidneybeans,Hilly
28,27,34,32.45465292,50.69693751,6.526654345,95.04871605,mango,Hilly
75,54,36,26.29465461,84.56919326,7.023936392,257.4914906,rice,plain
33,58,24,35.45790488,68.75810535,5.269504214,108.6333046,pigeonpeas,Hilly
5,13,37,22.34375696,89.7870345,5.648243649,103.3183074,pomegranate,plain
101,31,26,26.70897548,69.71184111,6.861235184,158.8608887,coffee,plain
100,56,40,26.38905406,83.31240346,7.433313409,176.1516409,jute,plain
96,13,55,29.5275305,94.57459443,6.700337732,21.13545688,muskmelon,Hilly
53,74,15,29.43463808,64.94329356,7.517097,72.17818157,blackgram,plain
74,48,17,21.63162756,60.27766379,6.430616465,69.21803098,maize,plain
107,21,26,26.45288458,55.32222678,7.235070264,144.6861336,coffee,plain
98,25,52,25.2801372,83.15393658,6.224066378,49.29456609,watermelon,plain
99,57,38,24.80624984,82.09281674,6.356295568,156.3616174,jute,plain
8,26,36,18.78359608,87.4024767,6.804781106,102.5184759,pomegranate,Hilly
11,122,195,12.14190714,83.56812483,5.647202395,69.63122027,grapes,plain
36,59,46,34.28879307,93.61082872,6.721130543,127.2509777,papaya,plain
2,24,34,28.89409382,54.80750249,6.472774648,94.76322976,mango,Hilly
73,35,38,24.88921174,81.97927117,5.005306977,185.9461429,rice,plain
18,27,41,22.36509395,92.30882391,7.175344328,104.8216333,pomegranate,Hilly
100,14,49,29.48882958,91.07574233,6.365956658,26.01909355,muskmelon,Hilly
49,72,15,31.55846339,67.83563765,7.137004749,74.86960831,blackgram,plain
28,76,82,20.56601874,14.25803981,6.654425315,83.75937135,chickpea,Hilly
6,144,198,21.11478672,90.31528693,5.559363609,104.5086618,apple,plain
98,44,21,25.77175115,74.089114,6.524478032,107.4931917,maize,plain
28,145,202,19.2077707,82.9042841,6.484323189,66.83113717,grapes,plain
30,37,25,29.89129144,80.14487166,7.120032489,54.7960127,mungbean,plain
27,8,30,26.44600063,98.29937782,6.008386283,221.2258168,coconut,Hilly
120,16,51,27.99901833,91.64193051,6.547041903,23.28618248,muskmelon,Hilly
103,51,20,22.80213132,84.14668447,7.046607434,91.6389565,cotton,plain
81,16,45,26.90435747,86.25426228,6.727468157,59.75980023,watermelon,plain
40,11,44,24.45840036,86.10874614,6.322396027,111.3779693,pomegranate,Hilly
14,139,197,21.72484506,92.83975602,6.056529526,121.6961761,apple,Hilly
20,72,19,32.47648301,64.34848735,7.397190844,65.820457,blackgram,plain
22,37,20,27.62749466,86.49366929,6.605733068,39.26137642,mungbean,plain
118,33,30,24.13179691,67.22512329,6.362607851,173.3228386,coffee,plain
103,33,25,27.10210397,55.7497332,6.911066044,139.5013171,coffee,Hilly
34,59,18,23.38002569,21.98879437,5.744117663,87.66898664,kidneybeans,plain
27,8,32,27.00648436,96.46168931,5.627860549,144.3331315,coconut,Hilly
14,67,25,25.28710601,60.85993533,7.241151936,49.37369982,lentil,Hilly
37,24,13,19.14381903,90.71037456,7.8546243,108.0230792,orange,Hilly
70,47,17,24.6129118,70.4162444,6.600827017,104.1626147,maize,plain
102,45,16,23.65629976,77.52425987,7.2942193,74.8984994,cotton,Hilly
28,79,16,24.70626432,60.26854183,6.052184881,53.12442925,lentil,plain
32,11,31,25.06871967,93.31410447,6.205931638,134.8419069,coconut,Hilly
120,19,49,25.79448878,84.26830701,6.762471629,56.45229202,watermelon,Hilly
56,58,49,37.13165026,94.60761797,6.69215564,172.4788062,papaya,plain
39,25,36,18.90223032,94.99897537,5.567805185,107.6103211,pomegranate,Hilly
2,131,199,22.47420512,91.22759742,6.017370134,124.2179699,apple,plain
24,73,20,19.63736208,32.31528909,4.608695247,176.4134092,pigeonpeas,plain
27,62,77,18.19737048,14.71070537,6.576415562,70.18185181,chickpea,plain
39,24,31,33.55695561,53.72979826,4.757114897,98.67527561,mango,Hilly
0,21,32,35.89855625,54.25964196,6.430139436,92.19721736,mango,plain
28,45,23,29.65021184,80.29868321,6.489259136,56.76278363,mungbean,plain
27,24,29,26.61423461,96.97300803,6.142010637,191.006688,coconut,plain
97,12,47,25.28784623,89.63667876,6.765094964,58.28697664,watermelon,plain
35,142,203,21.17089176,90.23730166,5.895319002,123.6495149,apple,plain
90,16,45,24.92093261,80.61750795,6.291540278,50.55710813,watermelon,plain
108,36,19,22.78249615,77.51235009,7.238566893,64.61444234,cotton,Hilly
57,64,55,26.68386496,92.9585411,6.583760499,62.50689682,papaya,plain
33,134,205,21.0365275,94.33919546,6.08551916,114.7412734,apple,Hilly
118,88,51,25.44926208,79.49221962,6.201911642,100.6619171,banana,plain
117,30,50,24.90123934,87.20772913,6.744966312,46.59207341,watermelon,Hilly
33,57,17,27.89636126,88.71782287,6.78415271,57.79863368,mungbean,Hilly
23,62,19,16.51783455,20.4555596,5.609435128,98.77794225,kidneybeans,Hilly
120,25,50,28.05457761,94.81637388,6.327210469,21.84869328,muskmelon,Hilly
19,123,200,34.76086052,81.03544763,6.167013532,65.70430027,grapes,Hilly
84,25,52,24.37190239,81.2514818,6.12532356,44.20899581,watermelon,plain
117,86,48,28.6956201,82.54195839,6.225225239,116.1616839,banana,Hilly
34,140,198,21.70416965,93.44006288,5.751707342,115.1781396,apple,plain
118,21,34,24.38534644,64.72543073,7.234258375,119.6324109,coffee,plain
25,132,198,22.31944084,90.85174383,5.732757516,100.1173443,apple,Hilly
37,144,197,11.18994268,80.8084305,6.415555956,66.34234944,grapes,Hilly
42,58,25,27.45853567,62.90020977,6.513620918,69.46020927,blackgram,plain
64,35,23,23.02038334,61.89472002,5.680361038,63.03843397,maize,plain
60,58,37,26.13871511,79.1188943,6.067302109,171.4892533,jute,Hilly
42,73,25,34.03679184,67.21113844,6.501869314,73.23573601,blackgram,plain
9,51,19,27.04453473,49.32609633,5.49091063,48.25207759,mothbeans,Hilly
16,18,26,28.43647052,91.81320717,5.568365926,145.5414413,coconut,Hilly
14,69,19,20.95628486,63.68128841,7.239455147,52.39881209,lentil,plain
26,65,22,17.84806561,18.77621951,5.949949081,143.0984171,kidneybeans,Hilly
49,55,78,18.65580107,16.17772668,7.863113671,81.70769297,chickpea,Hilly
52,63,19,29.58949031,68.32176769,6.928898659,67.53021213,blackgram,Hilly
36,133,198,25.51939719,83.98351748,6.2286454,69.17281221,grapes,Hilly
21,63,17,15.77370214,19.2303162,5.979973965,108.3441414,kidneybeans,Hilly
83,60,36,25.59704938,80.14509262,6.903985986,200.834898,rice,Hilly
113,85,45,27.94972463,76.63713353,6.037430836,109.0921631,banana,Hilly
31,62,52,33.7960155,93.00754254,6.99104104,182.026807,papaya,plain
32,60,83,19.69141713,19.44225438,8.829273328,91.76071648,chickpea,Hilly
22,60,18,19.59221047,61.28633405,6.74398035,41.7704893,lentil,Hilly
61,59,17,23.33844615,59.24580604,6.47444292,105.0083144,maize,plain
1,66,23,19.54317155,56.92831399,4.803564468,173.1686574,pigeonpeas,Hilly
120,23,28,25.67324193,51.29043632,6.877799264,196.2736367,coffee,plain
116,25,50,29.26092798,92.92367701,6.088885814,28.70627683,muskmelon,plain
13,8,12,25.16296632,92.54736032,7.105904818,114.3117197,orange,plain
26,63,17,29.87854588,65.73085206,6.950300686,44.95654782,lentil,plain
34,133,202,15.31413469,80.09711412,5.804799142,74.82144653,grapes,Hilly
22,133,201,23.81995682,80.12211649,6.00299607,67.2739864,grapes,plain
104,47,18,23.9656349,76.97696717,7.633437412,90.75616738,cotton,plain
37,56,25,22.05592283,19.60379304,5.774755144,126.7265372,kidneybeans,Hilly
91,35,38,24.8972823,80.52586088,6.13428721,183.6793207,rice,Hilly
2,140,197,22.69780133,92.82223419,5.53456749,105.0508234,apple,plain
60,59,22,31.86847286,66.74217464,7.191522601,74.22238583,blackgram,plain
10,9,28,29.01256899,94.01014388,6.282955073,150.0500312,coconut,plain
36,56,20,25.4123765,49.66474269,7.437078236,31.87416982,mothbeans,plain
88,55,45,24.63544858,80.41363018,7.730367824,253.7202781,rice,Hilly
38,135,203,41.36106301,82.79782954,6.444373116,69.92107482,grapes,plain
34,59,23,28.56212158,83.24855855,6.935804256,56.48265193,mungbean,plain
40,70,20,31.80130272,45.03186173,5.623490043,147.0361442,pigeonpeas,plain
74,49,38,23.31410442,71.4509053,7.488014404,164.4970373,jute,plain
120,20,45,25.66576039,88.6984228,6.114128685,54.22722466,watermelon,Hilly
37,55,82,19.45591848,18.02235902,8.423873703,78.44910564,chickpea,plain
85,38,41,21.58711777,82.7883708,6.249050656,276.6552459,rice,Hilly
2,75,22,23.89271875,61.78779413,6.658605362,52.55730112,lentil,plain
14,128,205,22.60800988,94.58900601,6.226289556,116.0396587,apple,Hilly
84,21,55,28.47090661,94.79453182,6.494251024,21.08484101,muskmelon,plain
61,41,35,24.97178693,79.47557931,6.842966479,195.7571622,jute,plain
17,43,22,30.06142622,45.90067655,5.498340808,41.0550915,mothbeans,Hilly
49,55,53,38.4418717,93.63739039,6.544029776,77.71566883,papaya,Hilly
89,60,19,25.19192419,66.6902901,5.913664501,78.06639649,maize,plain
112,25,51,25.04746944,85.5667282,6.932537231,56.72496677,watermelon,plain
110,39,18,24.54795322,75.39752705,7.766259769,63.88079866,cotton,plain
22,60,24,18.78226261,20.24768314,5.630664753,104.2570723,kidneybeans,plain
17,18,43,24.4880844,90.83687246,5.843005428,103.1969341,pomegranate,plain
106,21,35,25.627355,57.04151119,7.428523634,188.5506536,coffee,plain
112,49,25,25.68959532,77.90621048,6.470135478,66.19426787,cotton,Hilly
102,28,54,25.15623099,80.27525115,6.862157042,55.49541453,watermelon,plain
65,39,45,23.66805429,70.89000744,6.768001309,184.4633281,jute,Hilly
11,6,25,28.69164799,96.65248672,6.081568052,178.9635457,coconut,plain
37,144,197,11.18994268,80.8084305,6.415555956,66.34234944,grapes,plain
30,61,18,27.14911056,67.02664337,6.157782589,52.50812701,lentil,plain
2,40,27,29.73770045,47.54885174,5.954626604,90.09586854,mango,plain
104,26,30,24.40726724,62.65692638,6.410992833,148.6977358,coffee,plain
99,40,32,24.18471151,69.94807345,7.045543056,163.2708732,coffee,plain
29,76,15,28.5417236,64.2020154,7.025607706,69.68862306,blackgram,Hilly
109,10,53,26.81938687,87.8274604,6.551750306,46.06193778,watermelon,Hilly
25,60,22,21.63149148,21.17919701,5.887263027,134.3649948,kidneybeans,plain
8,28,30,25.51618488,94.33465411,6.015672239,135.1272491,coconut,plain
24,30,11,32.39523995,94.51768464,6.601395755,113.25373,orange,plain
101,33,33,26.97251562,62.0183627,6.908671379,142.8610793,coffee,plain
102,11,47,27.98780984,92.78226196,6.504906979,27.14509034,muskmelon,Hilly
126,38,23,25.36243778,83.63276077,6.176716425,88.43618918,cotton,Hilly
26,66,22,18.06486101,65.1034354,6.300479414,51.54922825,lentil,Hilly
83,58,23,19.74213321,59.66263104,6.381201909,65.50861389,maize,plain
26,126,195,21.41363812,92.99124545,5.878568981,118.3979065,apple,Hilly
31,70,77,20.88818675,14.32313811,6.492546046,90.46228334,chickpea,plain
59,58,17,28.546224,66.31394098,7.368318809,62.83469851,blackgram,plain
25,143,198,22.81212536,91.51861705,6.027314401,107.855225,apple,Hilly
18,125,203,22.44307715,91.59234006,6.160267496,102.5565807,apple,plain
132,41,22,24.29144926,81.02453404,7.810865753,90.41694635,cotton,Hilly
39,71,84,20.28155898,16.39535215,8.140825437,82.52339655,chickpea,plain
7,73,25,27.52185591,63.13215259,7.28805662,45.20841071,lentil,plain
86,55,21,21.54156232,59.64024162,6.803931519,109.7515385,maize,Hilly
39,145,201,36.73126647,80.58931938,5.775600435,72.24230804,grapes,Hilly
23,21,26,26.45488737,93.45042636,5.901495544,149.2220255,coconut,Hilly
32,11,31,29.51611558,92.56492864,6.461225827,131.2116167,coconut,plain
4,41,20,28.14720892,83.8001509,6.647965508,37.44800463,mungbean,plain
50,59,47,40.76998685,92.09278584,6.747975732,209.8678411,papaya,Hilly
2,38,18,27.53632932,89.92908171,6.619891498,45.48591922,mungbean,Hilly
113,20,48,27.46583649,94.87679041,6.440584681,27.27899847,muskmelon,Hilly
65,63,50,31.88342554,91.3256535,6.524459342,79.27201575,papaya,plain
131,60,17,25.32023717,81.79475917,7.425041316,83.46532547,cotton,plain
120,25,50,28.05457761,94.81637388,6.327210469,21.84869328,muskmelon,plain
31,37,21,27.23924995,86.404241,6.713410626,37.31236904,mungbean,plain
0,123,205,22.02775403,92.96129462,5.790993052,121.1349176,apple,Hilly
89,83,47,28.09577643,77.79586769,5.63127166,109.5408614,banana,Hilly
24,61,17,22.6371424,65.44544859,6.233269045,38.30411077,lentil,Hilly
1,6,35,27.02269204,95.71935435,6.231662767,147.1682459,coconut,plain
27,62,24,28.63005477,66.770943,7.353876754,62.2737345,blackgram,Hilly
37,23,28,25.61294367,94.3138837,5.740054567,224.3206759,coconut,plain
0,145,205,21.22503442,90.09877774,5.52078314,113.9760462,apple,plain
35,41,18,28.70562673,81.59200689,6.705008504,59.87065439,mungbean,plain
21,135,198,23.86087054,94.92048112,5.765015126,105.0241329,apple,Hilly
